smallRNAName	NC1	NC2	NC3	NC4	NC5	Pcos1	Pcos2	Pcos3	Pcos4	Pcos5
tsrna-13490	5.270842228	6.50426246	6.457587213	13.21457832	3.766100078	5.979895591	3.766634399	3.984222479	5.664823711	6.570410158
tsrna-18218	10.54168446	4.336174973	3.874552328	13.21457832	1.255366693	5.979895591	11.2999032	1.992111239	45.31858969	9.855615237
tsrna-03964	7.906263342	10.84043743	21.95579652	48.45345385	17.5751337	35.87937355	41.43297839	31.87377983	56.64823711	9.855615237
tsrna-15766	0	0	0	0	0	0	0	1.992111239	5.664823711	0
tsrna-04741	2.635421114	1.084043743	2.583034885	4.404859441	1.255366693	5.979895591	3.766634399	0	0	3.285205079
tsrna-11066	7.906263342	2.168087487	3.874552328	4.404859441	2.510733385	5.979895591	7.533268798	3.984222479	16.99447113	3.285205079
tsrna-09353	0	1.084043743	0	8.809718882	0	0	0	0	0	0
tsrna-04406	15.81252668	1.084043743	9.040622098	8.809718882	1.255366693	11.95979118	18.833172	3.984222479	16.99447113	0
tsrna-25726	0	3.25213123	1.291517443	0	10.04293354	5.979895591	3.766634399	5.976333718	0	6.570410158
tsrna-18251	0	1.084043743	6.457587213	105.7166266	0	5.979895591	7.533268798	9.960556197	22.65929484	3.285205079
tsrna-09785	2.635421114	2.168087487	0	13.21457832	1.255366693	5.979895591	0	1.992111239	11.32964742	0
tsrna-01756	0	1.084043743	1.291517443	30.83401609	0	5.979895591	0	0	16.99447113	3.285205079
tsrna-17944	0	0	0	4.404859441	0	0	3.766634399	0	5.664823711	3.285205079
tsrna-06069	5.270842228	3.25213123	3.874552328	4.404859441	1.255366693	11.95979118	7.533268798	1.992111239	39.65376597	0
tsrna-21042	47.43758005	17.34469989	30.99641862	30.83401609	21.34123377	5.979895591	67.79941918	29.88166859	50.9834134	82.13012697
tsrna-26262	52.70842228	16.26065615	16.78972675	52.85831329	21.34123377	17.93968677	30.13307519	13.94477868	164.2798876	75.55971682
tsrna-11826	0	1.084043743	14.20669187	4.404859441	8.787566848	0	0	1.992111239	16.99447113	3.285205079
tsrna-10808	0	0	0	0	2.510733385	0	3.766634399	1.992111239	0	0
tsrna-15930	7.906263342	2.168087487	0	4.404859441	1.255366693	5.979895591	7.533268798	0	113.2964742	0
tsrna-06070	15.81252668	1.084043743	7.749104656	39.64373497	1.255366693	11.95979118	15.0665376	7.968444958	28.32411855	3.285205079
tsrna-12801	2.635421114	0	0	0	0	0	0	0	28.32411855	0
tsrna-04196	5.270842228	2.168087487	16.78972675	88.09718882	10.04293354	5.979895591	11.2999032	7.968444958	11.32964742	16.42602539
tsrna-04469	7.906263342	1.084043743	7.749104656	17.61943776	5.02146677	11.95979118	18.833172	5.976333718	45.31858969	13.14082032
tsrna-03601	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-15815	0	0	1.291517443	30.83401609	0	0	0	1.992111239	118.9612979	0
tsrna-24078	5.270842228	1.084043743	0	0	1.255366693	0	0	0	33.98894226	0
tsrna-10751	0	0	0	0	0	0	0	0	11.32964742	0
tsrna-03895	0	0	0	4.404859441	1.255366693	0	0	0	5.664823711	0
tsrna-15880	71.15637008	15.17661241	15.49820931	30.83401609	15.06440031	29.89947796	33.89970959	3.984222479	56.64823711	29.56684571
tsrna-24585	0	0	0	0	0	0	3.766634399	0	5.664823711	6.570410158
tsrna-18322	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-04724	0	0	3.874552328	0	0	0	0	0	0	0
tsrna-10622	0	0	1.291517443	4.404859441	0	0	0	0	5.664823711	3.285205079
tsrna-10650	5.270842228	1.084043743	0	4.404859441	0	5.979895591	3.766634399	1.992111239	0	3.285205079
tsrna-06972	5.270842228	1.084043743	1.291517443	35.23887553	1.255366693	0	0	0	5.664823711	0
tsrna-15961	2.635421114	0	1.291517443	4.404859441	0	0	0	1.992111239	0	3.285205079
tsrna-20811	15.81252668	15.17661241	19.37276164	17.61943776	26.36270054	17.93968677	15.0665376	31.87377983	56.64823711	16.42602539
tsrna-23944	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-24890	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-06495	0	1.084043743	1.291517443	4.404859441	0	0	3.766634399	0	5.664823711	3.285205079
tsrna-13675	0	2.168087487	2.583034885	0	0	0	0	0	5.664823711	0
tsrna-14288	2.635421114	0	1.291517443	0	1.255366693	0	0	0	16.99447113	0
tsrna-23596	5.270842228	0	1.291517443	22.0242972	3.766100078	0	0	5.976333718	16.99447113	0
tsrna-26487	0	0	1.291517443	0	0	0	0	0	50.9834134	0
tsrna-01206	2.635421114	0	1.291517443	0	0	0	3.766634399	0	16.99447113	0
tsrna-22560	2.635421114	0	0	0	1.255366693	0	0	0	0	0
tsrna-22757	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-04792	0	0	1.291517443	0	0	5.979895591	0	0	0	0
tsrna-05389	2.635421114	0	0	0	0	0	3.766634399	0	16.99447113	0
tsrna-18594	21.08336891	9.75639369	30.99641862	105.7166266	18.83050039	0	18.833172	25.89744611	5.664823711	13.14082032
tsrna-24460	10.54168446	1.084043743	1.291517443	35.23887553	5.02146677	0	11.2999032	0	16.99447113	0
tsrna-05069	171.3023724	115.9926805	176.9378896	264.2915665	110.4722689	364.7736311	199.6316232	151.4004542	232.2577721	88.70053713
tsrna-13121	7.906263342	3.25213123	2.583034885	0	2.510733385	0	18.833172	1.992111239	45.31858969	6.570410158
tsrna-20271	0	1.084043743	0	0	0	0	3.766634399	0	0	0
tsrna-10554	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-04267	13.17710557	5.420218717	9.040622098	4.404859441	1.255366693	17.93968677	56.49951599	23.90533487	5.664823711	16.42602539
tsrna-05063	10.54168446	0	10.33213954	4.404859441	3.766100078	5.979895591	0	5.976333718	11.32964742	9.855615237
tsrna-08483	2.635421114	0	0	0	0	0	0	0	5.664823711	0
tsrna-02243	10.54168446	2.168087487	3.874552328	0	5.02146677	0	26.36644079	3.984222479	5.664823711	6.570410158
tsrna-14593	0	0	0	0	0	0	0	0	11.32964742	0
tsrna-23200	2.635421114	0	0	0	0	0	0	0	0	3.285205079
tsrna-03355	31.62505337	23.84896235	42.62007561	35.23887553	16.319767	29.89947796	48.96624719	39.84222479	28.32411855	52.56328126
tsrna-02876	0	0	1.291517443	0	0	0	3.766634399	0	16.99447113	0
tsrna-09443	23.71879003	5.420218717	15.49820931	8.809718882	11.29830023	5.979895591	22.59980639	11.95266744	33.98894226	6.570410158
tsrna-13941	2.635421114	0	1.291517443	0	0	0	0	0	0	0
tsrna-14556	0	1.084043743	5.16606977	13.21457832	1.255366693	0	0	1.992111239	0	0
tsrna-07002	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-13585	2.635421114	1.084043743	0	0	3.766100078	0	0	1.992111239	5.664823711	6.570410158
tsrna-02838	0	0	0	0	0	5.979895591	7.533268798	3.984222479	16.99447113	3.285205079
tsrna-17767	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-25537	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-01370	0	0	0	0	2.510733385	0	3.766634399	0	50.9834134	0
tsrna-06343	0	0	1.291517443	0	0	0	0	0	0	3.285205079
tsrna-09435	5.270842228	4.336174973	10.33213954	17.61943776	13.80903362	11.95979118	18.833172	11.95266744	28.32411855	19.71123047
tsrna-02559	0	1.084043743	1.291517443	4.404859441	2.510733385	0	0	3.984222479	0	3.285205079
tsrna-13378	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-21180	0	0	2.583034885	0	1.255366693	0	0	0	0	3.285205079
tsrna-02540	0	0	0	0	1.255366693	0	0	0	0	6.570410158
tsrna-14913	0	1.084043743	1.291517443	4.404859441	2.510733385	0	3.766634399	15.93688992	5.664823711	0
tsrna-01522	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-07039	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-11955	34.26047448	10.84043743	23.24731397	35.23887553	18.83050039	17.93968677	33.89970959	17.92900116	33.98894226	45.9928711
tsrna-15373	0	1.084043743	0	22.0242972	2.510733385	5.979895591	11.2999032	1.992111239	0	0
tsrna-19902	0	0	0	0	0	0	0	3.984222479	11.32964742	0
tsrna-15307	13.17710557	2.168087487	2.583034885	0	3.766100078	0	11.2999032	1.992111239	5.664823711	3.285205079
tsrna-19670	2.635421114	3.25213123	5.16606977	0	10.04293354	5.979895591	7.533268798	7.968444958	11.32964742	9.855615237
tsrna-18810	5.270842228	0	1.291517443	0	2.510733385	5.979895591	0	0	16.99447113	3.285205079
tsrna-17297	0	3.25213123	5.16606977	17.61943776	3.766100078	5.979895591	15.0665376	5.976333718	0	9.855615237
tsrna-12323	0	0	0	35.23887553	0	0	0	0	0	0
tsrna-06913	5.270842228	0	1.291517443	0	0	0	0	0	0	0
tsrna-03968	15.81252668	8.672349947	12.91517443	26.42915665	10.04293354	65.7788515	79.09932238	5.976333718	28.32411855	29.56684571
