GeneID	ACF001	ACF002	ACF004	ACF006	ALI001	ALI003	ALI006	ALI007
"SLC26A10"	0.0	0.0	48.0	83.0	0.0	93.0	0.0	71.0
"ADIPOR1P1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0
"PIGAP1"	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
"KIRREL3-AS3"	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0
"AP5S1"	834.0	0.0	74.0	459.0	117.0	25.0	0.0	157.0
"IFNAR2"	0.0	241.0	35.0	158.0	1.0	0.0	35.0	55.0
"LOC123862"	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0
"LOC650181"	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0
"ACTBP2"	7.0	113.0	0.0	10.0	1.0	0.0	2.0	1.0
"LOC100129422"	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0
"ACTBP6"	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0
"ACTBP4"	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0
"MROH3P"	201.0	0.0	148.0	76.0	75.0	0.0	2.0	87.0
"WDR86-AS1"	105.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
"ADTRP"	123.0	176.0	83.0	81.0	0.0	32.0	217.0	33.0
"ACTBP9"	1.0	0.0	0.0	65.0	108.0	0.0	0.0	0.0
"IFNAR1"	0.0	2.0	34.0	0.0	0.0	0.0	0.0	0.0
"RP5-977B1.7"	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0
"SLC38A10"	2555.0	1689.0	1752.0	4.0	1065.0	1507.0	947.0	830.0
"SLC38A11"	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
"ORC5"	0.0	49.0	58.0	0.0	2.0	0.0	0.0	0.0
"ORC4"	305.0	1.0	62.0	365.0	0.0	0.0	40.0	26.0
"LOC100130458"	1.0	0.0	0.0	53.0	0.0	95.0	0.0	0.0
"LOC100130459"	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
"ORC6"	34.0	417.0	29.0	86.0	1.0	30.0	0.0	0.0
"ORC1"	0.0	171.0	124.0	0.0	0.0	0.0	2.0	0.0
"ORC3"	0.0	5.0	0.0	0.0	0.0	44.0	0.0	0.0
"ORC2"	137.0	0.0	0.0	87.0	0.0	0.0	0.0	87.0
"MROH4P"	0.0	0.0	0.0	63.0	0.0	0.0	0.0	123.0
"DRD1"	88.0	0.0	37.0	33.0	0.0	0.0	0.0	0.0
"DRD2"	0.0	0.0	0.0	0.0	0.0	36.0	0.0	1.0
"DRD3"	74.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
"DRD5"	0.0	0.0	0.0	45.0	2.0	0.0	0.0	0.0
"OSBPL9"	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0
"FANCI"	0.0	162.0	0.0	70.0	311.0	0.0	117.0	94.0
"MIR8078"	271.0	35.0	0.0	0.0	0.0	75.0	0.0	0.0
"OSBPL8"	438.0	355.0	84.0	1725.0	528.0	78.0	214.0	235.0
"UVRAG"	98.0	155.0	0.0	367.0	0.0	0.0	0.0	0.0
"CHTOP"	582.0	414.0	237.0	368.0	840.0	100.0	77.0	526.0
"MIR8076"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
"OSBPL7"	850.0	1350.0	547.0	276.0	496.0	623.0	423.0	509.0
"OSBPL6"	110.0	0.0	0.0	0.0	0.0	29.0	170.0	34.0
"OSBPL5"	236.0	868.0	250.0	422.0	606.0	235.0	306.0	248.0
"FANCM"	0.0	98.0	67.0	86.0	0.0	74.0	63.0	54.0
"FANCL"	59.0	273.0	1.0	1.0	145.0	0.0	43.0	84.0
"OSBPL3"	41.0	32.0	0.0	121.0	196.0	48.0	46.0	0.0
"MOCS3P1"	90.0	49.0	0.0	63.0	0.0	0.0	0.0	0.0
"OSBPL2"	0.0	428.0	182.0	218.0	215.0	247.0	233.0	323.0
"MIR8070"	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0
"FANCA"	454.0	770.0	426.0	397.0	1.0	372.0	218.0	130.0
"LOC102724200"	2.0	4.0	2.0	0.0	115.0	69.0	0.0	0.0
"FANCC"	0.0	6.0	0.0	48.0	0.0	0.0	0.0	0.0
"FANCE"	0.0	44.0	94.0	137.0	271.0	0.0	159.0	207.0
"LOC389906"	0.0	147.0	35.0	1.0	1.0	91.0	6.0	119.0
"FANCG"	31.0	56.0	166.0	0.0	0.0	0.0	0.0	24.0
"LOC100129404"	98.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
"FANCF"	3.0	65.0	0.0	263.0	96.0	61.0	0.0	82.0
"LOC102724209"	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
"MAP3K15"	0.0	147.0	110.0	0.0	2.0	18.0	38.0	15.0
"MAP3K10"	6.0	200.0	189.0	101.0	0.0	175.0	53.0	16.0
"DRC1"	371.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
"MAP3K13"	0.0	0.0	6.0	1.0	0.0	94.0	0.0	38.0
"MAP3K14"	335.0	781.0	154.0	505.0	1.0	1.0	306.0	5.0
"MAP3K11"	1994.0	2453.0	994.0	3810.0	2070.0	797.0	842.0	898.0
"BCL2L2"	120.0	464.0	107.0	424.0	0.0	0.0	94.0	103.0
"LAT"	986.0	1009.0	564.0	759.0	512.0	87.0	372.0	255.0
"MAP3K12"	368.0	413.0	188.0	99.0	417.0	192.0	184.0	429.0
"BCL2L1"	1089.0	3890.0	300.0	6940.0	2412.0	738.0	1479.0	1245.0
"LOC100129476"	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0
"LBH"	1038.0	1705.0	1.0	1371.0	484.0	34.0	485.0	537.0
"PHACTR3"	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
"PHACTR2"	0.0	390.0	0.0	1063.0	0.0	72.0	172.0	136.0
"LOC100129471"	0.0	0.0	0.0	34.0	0.0	27.0	0.0	0.0
"PHACTR1"	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
"LBP"	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0
"LBR"	144.0	347.0	51.0	1.0	249.0	209.0	74.0	162.0
"PHACTR4"	178.0	130.0	48.0	192.0	0.0	95.0	247.0	137.0
"LOC390956"	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0
"TMPOP1"	0.0	0.0	50.0	44.0	0.0	0.0	0.0	0.0
"CKAP2L"	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0
"PLRG1"	86.0	53.0	0.0	42.0	0.0	42.0	0.0	57.0
"TIRAP"	64.0	206.0	114.0	120.0	0.0	0.0	29.0	55.0
"DNAJC2"	122.0	182.0	11.0	31.0	318.0	0.0	42.0	136.0
"LOC100130402"	0.0	173.0	50.0	68.0	0.0	72.0	0.0	141.0
"LOC100129468"	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"DNAJC1"	453.0	75.0	176.0	178.0	0.0	71.0	147.0	112.0
"LOC100130403"	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
"ACTBL2"	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
"DNAJC7"	994.0	1007.0	1064.0	666.0	968.0	530.0	391.0	714.0
"LCK"	898.0	627.0	383.0	1027.0	301.0	163.0	287.0	463.0
"DNAJC5"	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0
"DNAJC4"	795.0	316.0	629.0	244.0	1189.0	730.0	183.0	179.0
"DNAJC9"	0.0	323.0	0.0	427.0	351.0	207.0	145.0	50.0
"PCNA-AS1"	0.0	482.0	224.0	0.0	0.0	109.0	0.0	96.0
"DNAJC8"	146.0	782.0	74.0	606.0	0.0	89.0	316.0	413.0
"LCT"	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0
"RP11-588P8.1"	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC100129456"	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0
"DNAJB2"	304.0	2399.0	1079.0	786.0	1357.0	1023.0	423.0	738.0
"DNAJB1"	470.0	838.0	134.0	1166.0	527.0	527.0	370.0	657.0
"CLDN10-AS1"	0.0	0.0	0.0	0.0	0.0	106.0	16.0	0.0
"LOC100129455"	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
"DNAJB6"	302.0	212.0	0.0	1156.0	0.0	39.0	82.0	255.0
"DNAJB5"	0.0	1.0	0.0	0.0	1.0	228.0	0.0	0.0
"LOC100130417"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
"DNAJB4"	0.0	109.0	0.0	25.0	0.0	0.0	25.0	32.0
"FLJ42102"	0.0	0.0	0.0	0.0	58.0	13.0	0.0	0.0
"DNAJB9"	1.0	1.0	129.0	55.0	0.0	25.0	0.0	67.0
"DNAJB8"	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
"HCG11"	0.0	76.0	1.0	67.0	329.0	2.0	0.0	1.0
"DNAJB7"	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
"DRGX"	0.0	0.0	0.0	0.0	131.0	0.0	0.0	41.0
"ITPK1-AS1"	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
"LOC390937"	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0
"RP11-417E7.2"	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
"HCG26"	283.0	0.0	120.0	0.0	0.0	2.0	109.0	86.0
"HCG27"	53.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0
"WDR96"	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0
"RPRD2"	192.0	268.0	1.0	191.0	88.0	11.0	49.0	127.0
"DNAJA1"	343.0	163.0	144.0	177.0	214.0	1.0	351.0	142.0
"DNAJA4"	123.0	372.0	111.0	387.0	81.0	211.0	59.0	25.0
"DNAJA3"	198.0	693.0	227.0	543.0	323.0	30.0	11.0	284.0
"DNAJA2"	337.0	212.0	109.0	477.0	0.0	97.0	52.0	40.0
"DRG1"	432.0	159.0	102.0	80.0	0.0	190.0	47.0	235.0
"HCG25"	0.0	0.0	0.0	25.0	0.0	0.0	0.0	24.0
"DRG2"	408.0	256.0	275.0	631.0	510.0	174.0	292.0	337.0
"HCG22"	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0
"IGKV2OR2-7D"	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0
"LOC390933"	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0
"IFITM3"	2210.0	2988.0	1657.0	2663.0	1271.0	1339.0	973.0	1572.0
"VEZT"	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
"IFITM1"	1105.0	2104.0	450.0	846.0	1087.0	598.0	635.0	1017.0
"IFITM2"	248.0	1871.0	275.0	1917.0	148.0	296.0	537.0	193.0
"PARS2"	196.0	0.0	0.0	64.0	0.0	121.0	8.0	0.0
"MLC1"	0.0	119.0	146.0	174.0	88.0	0.0	24.0	0.0
"HS6ST1"	146.0	346.0	378.0	313.0	1.0	74.0	437.0	94.0
"HS6ST2"	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
"RPS15"	14331.0	15507.0	7720.0	22891.0	11864.0	5547.0	8660.0	13199.0
"RPS14"	14244.0	21623.0	7090.0	24420.0	9343.0	7098.0	6256.0	8679.0
"RPS17"	6536.0	6178.0	2565.0	3726.0	5307.0	3342.0	2692.0	3397.0
"TISP43"	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
"RPS16"	11478.0	16384.0	6570.0	18093.0	7152.0	5218.0	7582.0	8074.0
"YBX1P10"	87.0	138.0	1.0	72.0	1.0	17.0	1.0	4.0
"RPS19"	23002.0	27080.0	13356.0	38363.0	7128.0	10993.0	10032.0	19897.0
"RPS18"	6911.0	12348.0	6195.0	3577.0	5388.0	4133.0	4557.0	5306.0
"RP5-1027G4.3"	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
"PART1"	60.0	0.0	52.0	0.0	0.0	68.0	0.0	0.0
"RPS11"	10404.0	11844.0	8491.0	3449.0	6955.0	4980.0	5835.0	5845.0
"RPS10"	9073.0	10405.0	6765.0	12766.0	5774.0	3501.0	4402.0	7721.0
"IFITM5"	0.0	10.0	0.0	0.0	0.0	0.0	0.0	14.0
"RPS13"	523.0	1716.0	793.0	726.0	766.0	713.0	451.0	623.0
"RPS12"	7194.0	11199.0	6509.0	4817.0	6708.0	4754.0	5313.0	5389.0
"HLA-J"	27.0	267.0	66.0	1.0	0.0	4.0	26.0	119.0
"SRRM2"	2365.0	4246.0	2267.0	1519.0	358.0	1540.0	875.0	1973.0
"SRRM3"	1.0	115.0	35.0	296.0	464.0	130.0	0.0	28.0
"HLA-K"	0.0	226.0	133.0	144.0	0.0	31.0	0.0	1.0
"HLA-H"	261.0	127.0	79.0	818.0	824.0	175.0	87.0	27.0
"SRRM4"	0.0	65.0	0.0	93.0	0.0	0.0	0.0	95.0
"SRRM5"	65.0	105.0	92.0	234.0	1.0	62.0	27.0	370.0
"IGFL1P2"	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
"HLA-L"	0.0	155.0	0.0	75.0	0.0	176.0	0.0	0.0
"HLA-B"	14985.0	17026.0	14130.0	11640.0	10384.0	11202.0	9964.0	9996.0
"HLA-C"	9266.0	14576.0	9982.0	7870.0	13580.0	7855.0	6809.0	9132.0
"HLA-A"	14636.0	17532.0	14319.0	10837.0	16894.0	10786.0	8261.0	9908.0
"HLA-F"	2859.0	3066.0	1468.0	1796.0	1275.0	1920.0	1650.0	904.0
"HCG4B"	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SRRM1"	113.0	331.0	135.0	446.0	1.0	36.0	256.0	157.0
"HLA-E"	9073.0	11766.0	7220.0	20150.0	7153.0	4947.0	6447.0	7797.0
"MTND4P32"	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0
"WBSCR16"	112.0	846.0	277.0	862.0	1123.0	162.0	220.0	342.0
"OR4A41P"	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
"MTHFD2L"	122.0	32.0	0.0	36.0	85.0	0.0	85.0	0.0
"ASNSP2"	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
"ASNSP1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
"ASNSP4"	0.0	0.0	0.0	60.0	36.0	0.0	0.0	0.0
"CSTF3"	149.0	124.0	26.0	0.0	0.0	5.0	0.0	113.0
"CSTF2"	182.0	182.0	16.0	210.0	0.0	0.0	57.0	0.0
"ELTD1"	0.0	16.0	38.0	23.0	210.0	70.0	0.0	0.0
"FXR1"	10.0	311.0	10.0	714.0	140.0	107.0	77.0	246.0
"HLA-Z"	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0
"OR4A40P"	0.0	0.0	38.0	0.0	0.0	52.0	0.0	0.0
"HELZ2"	360.0	1.0	180.0	784.0	1410.0	185.0	173.0	707.0
"WBSCR28"	0.0	0.0	0.0	0.0	0.0	26.0	0.0	40.0
"SCFD1"	0.0	0.0	0.0	85.0	0.0	0.0	1.0	37.0
"WBSCR27"	0.0	0.0	311.0	0.0	0.0	0.0	0.0	0.0
"FXR2"	111.0	433.0	32.0	330.0	142.0	243.0	143.0	38.0
"AP5M1"	0.0	0.0	0.0	151.0	490.0	32.0	0.0	0.0
"CHTF8"	575.0	1012.0	277.0	1122.0	486.0	195.0	384.0	272.0
"SCFD2"	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0
"GJA10"	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0
"WBSCR22"	340.0	215.0	138.0	0.0	653.0	353.0	341.0	296.0
"CSTF1"	172.0	55.0	60.0	1.0	104.0	0.0	121.0	0.0
"HLA-S"	158.0	259.0	280.0	3.0	134.0	84.0	147.0	237.0
"MLEC"	1617.0	1122.0	1569.0	562.0	1434.0	1481.0	1055.0	1038.0
"HLA-W"	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0
"HLA-T"	0.0	1.0	0.0	0.0	0.0	0.0	46.0	25.0
"RP11-160O5.1"	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0
"TMEM74B"	179.0	1.0	0.0	0.0	0.0	149.0	0.0	37.0
"RP1-207H1.3"	31.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
"LIF"	0.0	181.0	0.0	38.0	0.0	37.0	0.0	24.0
"PARVA"	784.0	333.0	190.0	164.0	200.0	159.0	362.0	133.0
"PARVB"	0.0	167.0	0.0	176.0	0.0	46.0	62.0	135.0
"ATF4P4"	1.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0
"ATF4P3"	6.0	1.0	2.0	0.0	1.0	0.0	0.0	3.0
"RPS26"	801.0	753.0	1004.0	162.0	649.0	683.0	441.0	645.0
"RPS25"	1090.0	3274.0	2095.0	768.0	974.0	1035.0	1253.0	1669.0
"RPS28"	3578.0	9416.0	3076.0	4130.0	2782.0	2617.0	2056.0	4179.0
"RPS27"	5060.0	5906.0	4175.0	1078.0	4860.0	2975.0	2950.0	2463.0
"PARVG"	667.0	1050.0	760.0	1275.0	724.0	390.0	270.0	372.0
"RPS29"	18.0	145.0	0.0	0.0	2.0	3.0	0.0	8.0
"RPS20"	11522.0	11694.0	5219.0	12044.0	7377.0	4525.0	4644.0	7356.0
"RPS21"	4279.0	7795.0	2295.0	3460.0	3760.0	2809.0	4094.0	2202.0
"RPS24"	8078.0	11225.0	7591.0	2510.0	11237.0	5327.0	5056.0	5296.0
"RPS23"	7811.0	8997.0	3608.0	8489.0	4466.0	2840.0	2869.0	3738.0
"HOTAIR"	0.0	42.0	0.0	0.0	0.0	48.0	0.0	0.0
"ORM1"	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
"AHCTF1"	280.0	177.0	127.0	663.0	59.0	36.0	150.0	0.0
"UBXN1"	1884.0	2407.0	1155.0	2364.0	442.0	874.0	350.0	1508.0
"LOC100996573"	0.0	346.0	7.0	20.0	329.0	1.0	205.0	0.0
"LOC100996574"	123.0	227.0	388.0	118.0	1.0	242.0	0.0	180.0
"HSD3BP1"	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"HSD3BP3"	150.0	0.0	42.0	0.0	0.0	0.0	50.0	81.0
"HSD3BP2"	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
"HSD3BP5"	0.0	0.0	0.0	0.0	39.0	24.0	0.0	0.0
"HSD3BP4"	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
"UBXN8"	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0
"UBXN7"	0.0	561.0	27.0	315.0	52.0	66.0	33.0	63.0
"UBXN4"	350.0	306.0	158.0	48.0	328.0	148.0	44.0	105.0
"FEZF1"	0.0	0.0	0.0	0.0	0.0	0.0	114.0	1.0
"UBXN6"	1476.0	1664.0	1021.0	1360.0	2297.0	328.0	164.0	959.0
"PWRN2"	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"PARP6"	0.0	146.0	132.0	114.0	0.0	130.0	94.0	84.0
"PARP3"	173.0	57.0	143.0	1.0	0.0	249.0	329.0	99.0
"PARP4"	239.0	344.0	338.0	458.0	403.0	111.0	310.0	163.0
"PARP1"	758.0	668.0	333.0	863.0	196.0	179.0	526.0	529.0
"PARP2"	71.0	0.0	11.0	0.0	0.0	0.0	0.0	119.0
"PARP9"	98.0	159.0	195.0	113.0	552.0	136.0	21.0	28.0
"MLF1"	0.0	27.0	0.0	0.0	143.0	0.0	90.0	96.0
"PARP8"	197.0	141.0	0.0	142.0	1.0	55.0	0.0	183.0
"MLF2"	922.0	1853.0	723.0	1186.0	2531.0	847.0	439.0	1036.0
"CAND1.11"	0.0	0.0	0.0	0.0	0.0	4.0	0.0	19.0
"AMIGO3"	0.0	93.0	243.0	80.0	3.0	109.0	0.0	0.0
"AMIGO1"	0.0	0.0	0.0	194.0	0.0	0.0	37.0	50.0
"PSMC1P10"	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"AMIGO2"	297.0	0.0	94.0	0.0	14.0	1.0	0.0	152.0
"PSMC1P12"	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
"LOC100996598"	0.0	0.0	60.0	26.0	0.0	0.0	0.0	0.0
"RP5-1004I9.1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0
"DRP2"	2.0	0.0	0.0	224.0	0.0	148.0	93.0	88.0
"KRTAP5-13P"	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
"MTHFD1L"	0.0	30.0	26.0	40.0	0.0	0.0	0.0	0.0
"PGGT1BP2"	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MLH1"	52.0	0.0	14.0	138.0	0.0	86.0	0.0	0.0
"DND1P1"	0.0	70.0	0.0	154.0	0.0	0.0	0.0	0.0
"DND1P2"	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0
"MLH3"	1.0	492.0	69.0	1304.0	228.0	79.0	65.0	244.0
"RP5-1029K10.2"	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0
"CD40LG"	0.0	151.0	0.0	29.0	0.0	0.0	0.0	0.0
"BLID"	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
"RLIMP1"	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
"LOC100418721"	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0
"LOC100418722"	0.0	0.0	0.0	20.0	0.0	0.0	90.0	0.0
"H2AFZP2"	0.0	87.0	1.0	0.0	0.0	0.0	0.0	0.0
"H2AFZP3"	0.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0
"DOCK10"	195.0	85.0	0.0	91.0	313.0	61.0	51.0	111.0
"DOCK11"	175.0	54.0	1.0	239.0	0.0	0.0	1.0	0.0
"GJA6P"	79.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0
"H2AFZP5"	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
"H2AFZP6"	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
"LOC100418727"	0.0	19.0	19.0	1.0	18.0	0.0	0.0	0.0
"RP11-266L9.2"	102.0	0.0	30.0	35.0	0.0	0.0	0.0	0.0
"MLIP"	0.0	0.0	112.0	0.0	0.0	17.0	0.0	0.0
"LOC100418732"	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC100418730"	0.0	135.0	83.0	92.0	0.0	58.0	0.0	113.0
"LOC100418731"	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
"RP11-31F15.2"	0.0	0.0	1.0	35.0	0.0	0.0	25.0	18.0
"AP5B1"	796.0	897.0	638.0	1056.0	0.0	61.0	474.0	177.0
"LOR"	0.0	0.0	0.0	1.0	0.0	0.0	18.0	6.0
"LOC100996549"	0.0	180.0	0.0	33.0	0.0	0.0	0.0	0.0
"LOX"	0.0	1.0	0.0	249.0	0.0	0.0	0.0	0.0
"CERCAM"	203.0	0.0	206.0	256.0	0.0	101.0	207.0	329.0
"RP11-66A2.2"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0
"LPA"	0.0	0.0	0.0	96.0	1.0	0.0	0.0	0.0
"MRPL45P2"	0.0	1.0	0.0	73.0	0.0	0.0	0.0	0.0
"UBE2Q2P6"	0.0	0.0	0.0	8.0	2.0	0.0	2.0	0.0
"LPL"	0.0	109.0	0.0	92.0	0.0	0.0	29.0	62.0
"LPO"	0.0	220.0	0.0	0.0	0.0	0.0	0.0	0.0
"CUZD1"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	36.0
"LPP"	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0
"CDH22"	0.0	11.0	0.0	120.0	0.0	117.0	0.0	47.0
"CDH23"	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0
"CDH24"	293.0	84.0	129.0	135.0	120.0	119.0	85.0	89.0
"GAGE2A"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
"CDH26"	36.0	0.0	0.0	32.0	0.0	0.0	43.0	0.0
"LOC100418756"	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0
"LOC100418754"	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0
"RP11-208N14.4"	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0
"MLKL"	112.0	0.0	113.0	58.0	483.0	142.0	155.0	147.0
"BLMH"	164.0	141.0	33.0	225.0	0.0	249.0	148.0	84.0
"RLIMP2"	0.0	0.0	0.0	47.0	0.0	96.0	0.0	0.0
"GPSM1"	196.0	281.0	0.0	45.0	0.0	199.0	0.0	1.0
"LOC102724171"	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
"GPSM2"	0.0	51.0	47.0	16.0	0.0	29.0	190.0	0.0
"LOC102724170"	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"ASNSD1"	0.0	83.0	18.0	65.0	165.0	12.0	0.0	56.0
"MLNR"	0.0	0.0	0.0	35.0	0.0	59.0	0.0	0.0
"CMAHP"	50.0	0.0	0.0	50.0	189.0	0.0	32.0	25.0
"LOC102724175"	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
"ST8SIA6-AS1"	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC102724177"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
"RP11-152L7.2"	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
"MFSD8"	59.0	0.0	0.0	36.0	0.0	0.0	49.0	163.0
"RPS4X"	14781.0	15118.0	9724.0	6980.0	7975.0	7892.0	7698.0	9276.0
"MFSD9"	180.0	97.0	0.0	1.0	0.0	105.0	62.0	58.0
"MFSD6"	81.0	242.0	98.0	0.0	357.0	133.0	82.0	252.0
"MFSD7"	433.0	1.0	282.0	112.0	0.0	249.0	186.0	114.0
"MFSD4"	0.0	74.0	42.0	73.0	2.0	129.0	33.0	77.0
"MFSD5"	254.0	607.0	95.0	43.0	954.0	255.0	339.0	333.0
"MFSD3"	1910.0	1053.0	1203.0	127.0	9.0	888.0	297.0	621.0
"BLNK"	0.0	219.0	140.0	187.0	2.0	64.0	85.0	52.0
"MFSD1"	0.0	557.0	73.0	537.0	317.0	5.0	137.0	164.0
"TOPBP1"	126.0	52.0	161.0	80.0	0.0	0.0	110.0	55.0
"GPSM3"	737.0	1963.0	252.0	1932.0	341.0	90.0	538.0	514.0
"HGSNAT"	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
"LOC102724181"	0.0	78.0	52.0	0.0	0.0	0.0	0.0	0.0
"RP11-632K5.3"	0.0	0.0	0.0	115.0	0.0	0.0	110.0	53.0
"CYP3A43"	0.0	82.0	0.0	0.0	0.0	0.0	0.0	1.0
"LOC102724189"	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
"LSR"	1616.0	1898.0	1178.0	909.0	1898.0	1730.0	1007.0	1140.0
"RPS3A"	2183.0	4136.0	1491.0	6305.0	2772.0	1544.0	1572.0	3779.0
"LSS"	383.0	483.0	156.0	614.0	1.0	18.0	243.0	361.0
"LOC102724187"	0.0	0.0	1.0	1.0	199.0	78.0	0.0	19.0
"FCHSD1"	614.0	287.0	182.0	874.0	66.0	232.0	137.0	149.0
"LOC100996506"	0.0	1.0	26.0	0.0	0.0	0.0	0.0	52.0
"FCHSD2"	144.0	100.0	0.0	385.0	15.0	0.0	85.0	160.0
"DDAH1"	318.0	688.0	95.0	0.0	6.0	0.0	171.0	8.0
"DDAH2"	186.0	2248.0	565.0	838.0	1092.0	652.0	474.0	692.0
"LOC100996503"	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0
